2004.09,538991.99,216108.22,389317.56
2004.10,539769.28,217054.18,390519.31
2004.11,565727.09,218062.28,398350.24
2004.12,581361.35,219049.87,403374.86
2005.01,573765.88,220030.02,402672.34
2005.02,583636.47,221059.19,406169.84
2005.03,582384.57,222111.84,407048.65
2005.04,568612.38,223115.12,404888.35
2005.05,576433.92,224082.30,407841.01
2005.06,589222.58,225040.38,411968.51
2005.07,600093.63,226069.28,415695.18
2005.08,602185.83,227051.37,417278.35
2005.09,604102.17,228096.91,418896.72
2005.10,588510.76,229188.99,416443.37
2005.11,612027.86,230272.42,423301.34
2005.12,625368.81,231341.68,427634.54
2006.01,634768.85,232444.41,430967.40
2006.02,634903.87,233558.65,432290.85
2006.03,644566.21,234734.73,435765.98
2006.04,649946.47,235955.47,438360.13
2006.05,645083.55,237194.34,438764.72
2006.06,627898.34,238442.84,436484.66
2006.07,632654.64,239665.50,438956.46
2006.08,647373.41,240842.12,443581.59
2006.09,663976.86,242003.50,448567.46
2006.10,688193.89,243163.52,455154.58
2006.11,702192.71,244299.21,459450.66
2006.12,717499.59,245487.58,464062.32
2007.01,722710.63,246709.72,466567.87
2007.02,734476.22,247888.03,470283.62
2007.03,716581.06,249085.51,468312.98
2007.04,746740.81,250283.47,475681.22
2007.05,772280.57,251541.11,482111.35
2007.06,775188.90,252832.18,484262.65
2007.07,779887.29,254066.71,486673.03
2007.08,747424.11,255262.50,482073.71
2007.09,770621.57,256477.05,488045.55
2007.10,793891.51,257670.39,493932.37
2007.11,756044.23,258755.66,488199.02
2007.12,765641.03,259863.04,491398.55
2008.01,715178.44,260885.24,483590.10
2008.02,704266.18,261893.54,482742.33
2008.03,686054.47,262883.40,480434.45
2008.04,715370.37,263944.66,487454.64
2008.05,733922.53,265082.47,492380.58
2008.06,703062.93,266203.81,487955.52
2008.07,660656.74,267325.09,481069.43
2008.08,674821.53,268420.44,485255.16
2008.09,642421.73,269520.18,480040.75
2008.10,513253.80,270655.10,454351.25
2008.11,469445.23,271556.94,444471.57
2008.12,468040.77,272302.58,444870.04
2009.01,463162.80,273198.86,444634.40
2009.02,432444.34,274135.97,437982.54
2009.03,408159.33,274994.80,432491.85
2009.04,458547.15,275958.89,447386.19
2009.05,489239.14,277004.14,456312.81
2009.06,503469.32,278069.95,460947.81
2009.07,510114.07,279126.15,463709.28
2009.08,551681.40,280166.57,474696.57
2009.09,572007.07,281187.53,480404.81
2009.10,585956.42,282230.75,484649.42
2009.11,598435.38,283232.23,488484.49
2009.12,611961.63,284387.20,492707.41
2010.01,620501.51,285493.09,495683.39
2010.02,602796.29,286609.66,493631.60
2010.03,638813.27,287780.70,502113.92
2010.04,665147.04,288913.76,508452.53
2010.05,626343.42,289964.57,502605.88
2010.06,604445.63,290929.34,499529.27
2010.07,603747.73,291889.20,500514.78
2010.08,609215.17,292745.57,502590.29
2010.09,629980.78,293613.96,507706.33
2010.10,659034.97,294506.42,514369.06
2010.11,675688.18,295448.43,518607.36
2010.12,701006.31,296513.53,524559.54
2011.01,725514.67,297609.19,529963.48
2011.02,748615.90,298719.83,535074.56
2011.03,740574.92,299845.58,535237.78
2011.04,757276.33,300929.62,539258.23
2011.05,762539.26,301958.69,541375.89
2011.06,734932.66,303015.81,538396.98
2011.07,757970.11,303982.78,543306.69
2011.08,679551.68,304810.65,531950.15
2011.09,674475.40,305559.55,531955.62
2011.10,695085.39,306360.31,536479.87
2011.11,707630.65,307150.99,539549.72
2011.12,718897.27,307893.13,542315.57
2012.01,753505.66,308622.19,548414.05
2012.02,785104.20,309398.38,553964.78
2012.03,807993.67,310237.73,558243.18
2012.04,807971.67,311002.36,559185.72
2012.05,783327.80,311675.94,556588.60
2012.06,774603.42,312371.19,556188.79
2012.07,797481.82,313022.35,560249.28
2012.08,824743.12,313694.65,564888.57
2012.09,849909.09,314390.05,569182.64
2012.10,848364.90,315102.37,569851.15
2012.11,824635.35,315795.21,567509.66
2012.12,842841.28,316525.83,570911.42
2013.01,879048.57,317324.64,576342.07
2013.02,899812.98,318097.26,579776.14
2013.03,924559.86,318863.41,583623.29
